Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_REAL4	1	1:[11]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	H_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	H Bins Low Energy	Lowest energy of each bin for hydrogen		support_data											
Astro	CDF_REAL4	1	1:[11]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	H_Bins_Width	MeV/n	1.602e-13&gt;J	H Bins Width	Width of each energy bin for hydrogen		support_data											
Astro	CDF_CHAR	25	1:[11]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	H_Bins_Text			H Bins Text	Text description of each energy bin for hydrogen		metadata											
Astro	CDF_REAL4	1	1:[12]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	He3_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	He3 Bins Low Energy	Lowest energy of each bin for helium-3		support_data											
Astro	CDF_REAL4	1	1:[12]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	He3_Bins_Width	MeV/n	1.602e-13&gt;J	He3 Bins Width	Width of each energy bin for helium-3		support_data											
Astro	CDF_CHAR	25	1:[12]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	He3_Bins_Text			He3 Bins Text	Text description of each energy bin for helium-3		metadata											
Astro	CDF_REAL4	1	1:[13]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	He4_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	He4 Bins Low Energy	Lowest energy of each bin for helium-4		support_data											
Astro	CDF_REAL4	1	1:[13]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	He4_Bins_Width	MeV/n	1.602e-13&gt;J	He4 Bins Width	Width of each energy bin for helium-4		support_data											
Astro	CDF_CHAR	25	1:[13]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	He4_Bins_Text			He4 Bins Text	Text description of each energy bin for helium-4		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	C_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	C Bins Low Energy	Lowest energy of each bin for carbon		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	C_Bins_Width	MeV/n	1.602e-13&gt;J	C Bins Width	Width of each energy bin for carbon		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	C_Bins_Text			C Bins Text	Text description of each energy bin for carbon		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	N_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	N Bins Low Energy	Lowest energy of each bin for nitrogen		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	N_Bins_Width	MeV/n	1.602e-13&gt;J	N Bins Width	Width of each energy bin for nitrogen		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	N_Bins_Text			N Bins Text	Text description of each energy bin for nitrogen		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	O_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	O Bins Low Energy	Lowest energy of each bin for oxygen		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	O_Bins_Width	MeV/n	1.602e-13&gt;J	O Bins Width	Width of each energy bin for oxygen		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	O_Bins_Text			O Bins Text	Text description of each energy bin for oxygen		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Ne_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Ne Bins Low Energy	Lowest energy of each bin for neon		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Ne_Bins_Width	MeV/n	1.602e-13&gt;J	Ne Bins Width	Width of each energy bin for neon		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Ne_Bins_Text			Ne Bins Text	Text description of each energy bin for neon		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Mg_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Mg Bins Low Energy	Lowest energy of each bin for magnesium		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Mg_Bins_Width	MeV/n	1.602e-13&gt;J	Mg Bins Width	Width of each energy bin for magnesium		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Mg_Bins_Text			Mg Bins Text	Text description of each energy bin for magnesium		metadata											
Astro	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Si_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Si Bins Low Energy	Lowest energy of each bin for silicon		support_data											
Astro	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Si_Bins_Width	MeV/n	1.602e-13&gt;J	Si Bins Width	Width of each energy bin for silicon		support_data											
Astro	CDF_CHAR	25	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Si_Bins_Text			Si Bins Text	Text description of each energy bin for silicon		metadata											
Astro	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	S_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	S Bins Low Energy	Lowest energy of each bin for sulfur		support_data											
Astro	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	S_Bins_Width	MeV/n	1.602e-13&gt;J	S Bins Width	Width of each energy bin for sulfur		support_data											
Astro	CDF_CHAR	25	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	S_Bins_Text			S Bins Text	Text description of each energy bin for sulfur		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Ca_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Ca Bins Low Energy	Lowest energy of each bin for calcium		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Ca_Bins_Width	MeV/n	1.602e-13&gt;J	Ca Bins Width	Width of each energy bin for calcium		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Ca_Bins_Text			Ca Bins Text	Text description of each energy bin for calcium		metadata											
Astro	CDF_REAL4	1	1:[15]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Fe_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Fe Bins Low Energy	Lowest energy of each bin for iron		support_data											
Astro	CDF_REAL4	1	1:[15]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Fe_Bins_Width	MeV/n	1.602e-13&gt;J	Fe Bins Width	Width of each energy bin for iron		support_data											
Astro	CDF_CHAR	25	1:[15]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	Fe_Bins_Text			Fe Bins Text	Text description of each energy bin for iron		metadata											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-fast	EPOCH_1	nanoseconds		Epoch 1	Nanoseconds since J2000		support_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-fast	EPOCH_2	nanoseconds		Epoch 2	Nanoseconds since J2000		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-fast	QUALITY_FLAG			Quality flag	Data quality flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-fast	QUALITY_BITMASK			Quality bitmask	Computer readable quality parameter		support_data											
Astro	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-sis-b-rates-fast	XYZ_Labels			Spacecraft XYZ Labels	Labels for vector components in spacecraft XYZ coordinates		metadata											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	EPOCH	nanoseconds		Epoch	Nanoseconds since J2000		support_data											
Astro	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	DELTA_EPOCH	s		Delta epoch	Accumulation period in seconds		support_data											
Astro	CDF_REAL4	1	1:[11]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	H_Flux	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	H Flux	Hydrogen flux		data											
Astro	CDF_REAL4	1	1:[11]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	H_Uncertainty	particles / (s cm^2 sr MeV)	6.2415e16&gt;particles/(s m^2 sr J)	H Flux Uncertainty	Uncertainty in hydrogen flux		support_data											
Astro	CDF_REAL4	1	1:[11]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	H_Rate	counts / s		H Count Rate	Hydrogen count rate		support_data											
Astro	CDF_REAL4	1	1:[12]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He3_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	He3 Flux	Helium-3 flux		data											
Astro	CDF_REAL4	1	1:[12]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He3_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	He3 Flux Uncertainty	Uncertainty in helium-3 flux		support_data											
Astro	CDF_REAL4	1	1:[12]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He3_Rate	counts / s		He3 Count Rate	Helium-3 count rate		support_data											
Astro	CDF_REAL4	1	1:[13]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He4_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	He4 Flux	Helium-4 flux		data											
Astro	CDF_REAL4	1	1:[13]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He4_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	He4 Flux Uncertainty	Uncertainty in helium-4 flux		support_data											
Astro	CDF_REAL4	1	1:[13]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He4_Rate	counts / s		He4 Count Rate	Helium-4 count rate		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	C_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	C Flux	Carbon flux		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	C_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	C Flux Uncertainty	Uncertainty in carbon flux		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	C_Rate	counts / s		C Count Rate	Carbon count rate		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	N_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	N Flux	Nitrogen flux		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	N_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	N Flux Uncertainty	Uncertainty in nitrogen flux		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	N_Rate	counts / s		N Count Rate	Nitrogen count rate		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	O_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	O Flux	Oxygen flux		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	O_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	O Flux Uncertainty	Uncertainty in oxygen flux		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	O_Rate	counts / s		O Count Rate	Oxygen count rate		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ne_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Ne Flux	Neon flux		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ne_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Ne Flux Uncertainty	Uncertainty in neon flux		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ne_Rate	counts / s		Ne Count Rate	Neon count rate		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Mg_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Mg Flux	Magnesium flux		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Mg_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Mg Flux Uncertainty	Uncertainty in magnesium flux		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Mg_Rate	counts / s		Mg Count Rate	Magnesium count rate		support_data											
Astro	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Si_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Si Flux	Silicon flux		data											
Astro	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Si_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Si Flux Uncertainty	Uncertainty in silicon flux		support_data											
Astro	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Si_Rate	counts / s		Si Count Rate	Silicon count rate		support_data											
Astro	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	S_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	S Flux	Sulfur flux		data											
Astro	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	S_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	S Flux Uncertainty	Uncertainty in sulfur flux		support_data											
Astro	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	S_Rate	counts / s		S Count Rate	Sulfur count rate		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ca_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Ca Flux	Calcium flux		data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ca_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Ca Flux Uncertainty	Uncertainty in calcium flux		support_data											
Astro	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ca_Rate	counts / s		Ca Count Rate	Calcium count rate		support_data											
Astro	CDF_REAL4	1	1:[15]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Fe_Flux	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Fe Flux	Iron flux		data											
Astro	CDF_REAL4	1	1:[15]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Fe_Uncertainty	particles / (s cm^2 sr MeV/n)	6.2415e16&gt;particles/(s m^2 sr J)	Fe Flux Uncertainty	Uncertainty in iron flux		support_data											
Astro	CDF_REAL4	1	1:[15]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Fe_Rate	counts / s		Fe Count Rate	Iron count rate		support_data											
Astro	CDF_REAL4	1	1:[11]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	H_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	H Bins Low Energy	Lowest energy of each bin for hydrogen		support_data											
Astro	CDF_REAL4	1	1:[11]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	H_Bins_Width	MeV/n	1.602e-13&gt;J	H Bins Width	Width of each energy bin for hydrogen		support_data											
Astro	CDF_CHAR	25	1:[11]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	H_Bins_Text			H Bins Text	Text description of each energy bin for hydrogen		metadata											
Astro	CDF_REAL4	1	1:[12]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He3_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	He3 Bins Low Energy	Lowest energy of each bin for helium-3		support_data											
Astro	CDF_REAL4	1	1:[12]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He3_Bins_Width	MeV/n	1.602e-13&gt;J	He3 Bins Width	Width of each energy bin for helium-3		support_data											
Astro	CDF_CHAR	25	1:[12]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He3_Bins_Text			He3 Bins Text	Text description of each energy bin for helium-3		metadata											
Astro	CDF_REAL4	1	1:[13]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He4_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	He4 Bins Low Energy	Lowest energy of each bin for helium-4		support_data											
Astro	CDF_REAL4	1	1:[13]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He4_Bins_Width	MeV/n	1.602e-13&gt;J	He4 Bins Width	Width of each energy bin for helium-4		support_data											
Astro	CDF_CHAR	25	1:[13]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	He4_Bins_Text			He4 Bins Text	Text description of each energy bin for helium-4		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	C_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	C Bins Low Energy	Lowest energy of each bin for carbon		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	C_Bins_Width	MeV/n	1.602e-13&gt;J	C Bins Width	Width of each energy bin for carbon		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	C_Bins_Text			C Bins Text	Text description of each energy bin for carbon		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	N_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	N Bins Low Energy	Lowest energy of each bin for nitrogen		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	N_Bins_Width	MeV/n	1.602e-13&gt;J	N Bins Width	Width of each energy bin for nitrogen		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	N_Bins_Text			N Bins Text	Text description of each energy bin for nitrogen		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	O_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	O Bins Low Energy	Lowest energy of each bin for oxygen		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	O_Bins_Width	MeV/n	1.602e-13&gt;J	O Bins Width	Width of each energy bin for oxygen		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	O_Bins_Text			O Bins Text	Text description of each energy bin for oxygen		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ne_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Ne Bins Low Energy	Lowest energy of each bin for neon		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ne_Bins_Width	MeV/n	1.602e-13&gt;J	Ne Bins Width	Width of each energy bin for neon		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ne_Bins_Text			Ne Bins Text	Text description of each energy bin for neon		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Mg_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Mg Bins Low Energy	Lowest energy of each bin for magnesium		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Mg_Bins_Width	MeV/n	1.602e-13&gt;J	Mg Bins Width	Width of each energy bin for magnesium		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Mg_Bins_Text			Mg Bins Text	Text description of each energy bin for magnesium		metadata											
Astro	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Si_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Si Bins Low Energy	Lowest energy of each bin for silicon		support_data											
Astro	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Si_Bins_Width	MeV/n	1.602e-13&gt;J	Si Bins Width	Width of each energy bin for silicon		support_data											
Astro	CDF_CHAR	25	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Si_Bins_Text			Si Bins Text	Text description of each energy bin for silicon		metadata											
Astro	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	S_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	S Bins Low Energy	Lowest energy of each bin for sulfur		support_data											
Astro	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	S_Bins_Width	MeV/n	1.602e-13&gt;J	S Bins Width	Width of each energy bin for sulfur		support_data											
Astro	CDF_CHAR	25	1:[17]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	S_Bins_Text			S Bins Text	Text description of each energy bin for sulfur		metadata											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ca_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Ca Bins Low Energy	Lowest energy of each bin for calcium		support_data											
Astro	CDF_REAL4	1	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ca_Bins_Width	MeV/n	1.602e-13&gt;J	Ca Bins Width	Width of each energy bin for calcium		support_data											
Astro	CDF_CHAR	25	1:[16]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Ca_Bins_Text			Ca Bins Text	Text description of each energy bin for calcium		metadata											
Astro	CDF_REAL4	1	1:[15]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Fe_Bins_Low_Energy	MeV/n	1.602e-13&gt;J	Fe Bins Low Energy	Lowest energy of each bin for iron		support_data											
Astro	CDF_REAL4	1	1:[15]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Fe_Bins_Width	MeV/n	1.602e-13&gt;J	Fe Bins Width	Width of each energy bin for iron		support_data											
Astro	CDF_CHAR	25	1:[15]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	Fe_Bins_Text			Fe Bins Text	Text description of each energy bin for iron		metadata											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	EPOCH_1	nanoseconds		Epoch 1	Nanoseconds since J2000		support_data											
Astro	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	EPOCH_2	nanoseconds		Epoch 2	Nanoseconds since J2000		support_data											
Astro	CDF_REAL4	1	1:[3]	T/T	OOOOO	solo_l2_epd-sis-b-rates-medium	RTN			Flow direction RTN	Particle flow direction (unit vector) in RTN coordinates		support_data											
Astro	CDF_REAL4	1	1:[3]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	XYZ			Flow direction XYZ	Particle flow direction (unit vector) in spacecraft XYZ coordinates		support_data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	HCI_R	ua	1.495978E11&gt;m	S/C Radial Distance	Spacecraft radial distance from the Sun		support_data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	HCI_Lat	&#176;		S/C Latitude	Spacecraft heliocentric latitude (HCI)		support_data											
Astro	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	HCI_Lon	&#176;		S/C Longitude	Spacecraft heliocentric longitude (HCI)		support_data											
Astro	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	QUALITY_FLAG			Quality flag	Data quality flag		support_data											
Astro	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-sis-b-rates-medium	QUALITY_BITMASK			Quality bitmask	Computer readable quality parameter		support_data											
Astro	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	RTN_Labels			RTN Labels	Labels for vector components in RTN coordinates		metadata											
Astro	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-sis-b-rates-medium	XYZ_Labels			Spacecraft XYZ Labels	Labels for vector components in spacecraft XYZ coordinates		metadata											
Astro	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	units	units_conversion	name	description	measurement_type	parameter_keyword	type	quantity	qualifier	instrument_id_000	instrument_id_001	coordinate_system_name	coordinate_representation	element__name_0	element__name_1	element__name_2	element__name_3
