ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He3_ChanC_Energy_DELTAPLUS	He3_ChanC_Energy_DELTAPLUS	He3_ChanC_Energy_DELTAPLUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanC	F8.2	He3 ChanC Energy DELTAPLUS	support_data						log		uncertainty&gt;energy							C				Energy_DELTA_PLUS						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_Lat_ChanD	HCI_Lat_ChanD	Spacecraft Position, Latitude at timestamp HCI	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanD	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HCI_Lat_ChanD						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HGC_Lon_ChanP	HGC_Lon_ChanP	Spacecraft Position, Longitude at timestamp HGC	Spacecraft position, longitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch_ChanP	F5.1	Pos_longitude	support_data						linear		position&gt;latitude											HGC_Lon_ChanP						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HGC_Lon_ChanR	HGC_Lon_ChanR	Spacecraft Position, Longitude at timestamp HGC	Spacecraft position, longitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch_ChanR	F5.1	Pos_longitude	support_data						linear		position&gt;latitude											HGC_Lon_ChanR						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HGC_Lat_ChanC	HGC_Lat_ChanC	Spacecraft Position, Latitude at timestamp HGC	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanC	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HGC_Lat_ChanC						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HGC_Lon_ChanT	HGC_Lon_ChanT	Spacecraft Position, Longitude at timestamp HGC	Spacecraft position, longitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch_ChanT	F5.1	Pos_longitude	support_data						linear		position&gt;latitude											HGC_Lon_ChanT						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_Lon_ChanC	HCI_Lon_ChanC	Spacecraft Position, Longitude at timestamp HCI	Spacecraft position, longitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	0.0	360.0	0.0	360.0	-1.0e+31	Epoch_ChanC	F5.1	Pos_longitude	support_data						linear		position&gt;latitude											HCI_Lon_ChanC						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HGC_Lat_ChanD	HGC_Lat_ChanD	Spacecraft Position, Latitude at timestamp HGC	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanD	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HGC_Lat_ChanD						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He4_CountRate_ChanC	He4_CountRate_ChanC	He4 count rate channel C (Ions1)	Ion Composition mode. Corrected for deadtime.	s^-1	0.001	1.0	0.0	4.29497e+09	-1.0e+31	Epoch_ChanC	F14.3	He4 rate chanC	support_data	spectrogram		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number_rate	He4_ChanC_Energy_SLICE		He4_ChanC_Energy_LABL				C			He4_Flux_ChanC	CountRate		He4				
ASTRO	CDF_CHAR	10	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He4_ChanC_Energy_LABL	He4_ChanC_Energy_LABL	He4_ChanC_Energy_LABL								Epoch_ChanC	A10	Energy_LABL	metadata			Look_Direction_80	Look_80_LABL				label	He4_ChanC_Energy_SLICE										Energy_LABL						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He4_ChanC_Energy	He4_ChanC_Energy	He4_ChanC_Energy		keV	10.0	300000.0	1.0	300000.0	-1.0e+31	Epoch_ChanC	G10.2	Energy	support_data			Look_Direction_80			log		energy&gt;channel_incident							C	He4_ChanC_Energy_DELTAMINUS	He4_ChanC_Energy_DELTAPLUS		Energy						
ASTRO	CDF_FLOAT	1	1:[48]	F/T	OOOOO	psp_isois-epilo_l2-ic	He4_ChanC_Energy_SLICE	He4_ChanC_Energy	He4_ChanC_Energy		keV	10.0	300000.0	1.0	300000.0	-1.0e+31	Epoch_ChanC	G10.2	Energy	support_data						log	He4_ChanC_Energy	energy&gt;channel_incident		arr_slice		true	0	1											
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He4_ChanC_Energy_DELTAMINUS	He4_ChanC_Energy_DELTAMINUS	He4_ChanC_Energy_DELTAMINUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanC	F8.2	He4 ChanC Energy DELTAMINUS	support_data						log		uncertainty&gt;energy							C				Energy_DELTA_MINUS						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He4_ChanC_Energy_DELTAPLUS	He4_ChanC_Energy_DELTAPLUS	He4_ChanC_Energy_DELTAPLUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanC	F8.2	He4 ChanC Energy DELTAPLUS	support_data						log		uncertainty&gt;energy							C				Energy_DELTA_PLUS						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_Lat_ChanR	HCI_Lat_ChanR	Spacecraft Position, Latitude at timestamp HCI	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanR	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HCI_Lat_ChanR						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HGC_Lat_ChanP	HGC_Lat_ChanP	Spacecraft Position, Latitude at timestamp HGC	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanP	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HGC_Lat_ChanP						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_Lat_ChanP	HCI_Lat_ChanP	Spacecraft Position, Latitude at timestamp HCI	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanP	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HCI_Lat_ChanP						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_R_ChanP	HCI_R_ChanP	Spacecraft Position, Radial Distance at timestamp	Spacecraft position, radial distance at timestamp. See Franz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch_ChanP	F5.3	Pos_R	support_data						linear		position&gt;radial											HCI_R_ChanP	1.495978E11&gt;m					
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_Lat_ChanT	HCI_Lat_ChanT	Spacecraft Position, Latitude at timestamp HCI	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanT	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HCI_Lat_ChanT						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_R_ChanR	HCI_R_ChanR	Spacecraft Position, Radial Distance at timestamp	Spacecraft position, radial distance at timestamp. See Franz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch_ChanR	F5.3	Pos_R	support_data						linear		position&gt;radial											HCI_R_ChanR	1.495978E11&gt;m					
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Si_CountRate_ChanD	Si_CountRate_ChanD	Si count rate channel D (Ions2)	Ion Composition mode. Corrected for deadtime.	s^-1	0.001	1.0	0.0	4.29497e+09	-1.0e+31	Epoch_ChanD	F14.3	Si rate chanD	support_data	spectrogram		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number_rate	Si_ChanD_Energy_SLICE		Si_ChanD_Energy_LABL				D			Si_Flux_ChanD	CountRate		Si				
ASTRO	CDF_CHAR	10	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Si_ChanD_Energy_LABL	Si_ChanD_Energy_LABL	Si_ChanD_Energy_LABL								Epoch_ChanD	A10	Energy_LABL	metadata			Look_Direction_80	Look_80_LABL				label	Si_ChanD_Energy_SLICE										Energy_LABL						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Si_ChanD_Energy	Si_ChanD_Energy	Si_ChanD_Energy		keV	10.0	300000.0	1.0	300000.0	-1.0e+31	Epoch_ChanD	G10.2	Energy	support_data			Look_Direction_80			log	Si_ChanD_Energy	energy&gt;channel_incident		arr_slice		true	0	1					Energy						
ASTRO	CDF_FLOAT	1	1:[48]	F/T	OOOOO	psp_isois-epilo_l2-ic	Si_ChanD_Energy_SLICE	Si_ChanD_Energy	Si_ChanD_Energy		keV	10.0	300000.0	1.0	300000.0	-1.0e+31	Epoch_ChanD	G10.2	Energy	support_data			Look_Direction_80			log		energy&gt;channel_incident							D	Si_ChanD_Energy_DELTAMINUS	Si_ChanD_Energy_DELTAPLUS		Energy						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Si_ChanD_Energy_DELTAMINUS	Si_ChanD_Energy_DELTAMINUS	Si_ChanD_Energy_DELTAMINUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanD	F8.2	Si ChanD Energy DELTAMINUS	support_data						log		uncertainty&gt;energy							D				Energy_DELTA_MINUS						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Si_ChanD_Energy_DELTAPLUS	Si_ChanD_Energy_DELTAPLUS	Si_ChanD_Energy_DELTAPLUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanD	F8.2	Si ChanD Energy DELTAPLUS	support_data						log		uncertainty&gt;energy							D				Energy_DELTA_PLUS						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HGC_Lat_ChanR	HGC_Lat_ChanR	Spacecraft Position, Latitude at timestamp HGC	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanR	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HGC_Lat_ChanR						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HGC_Lat_ChanT	HGC_Lat_ChanT	Spacecraft Position, Latitude at timestamp HGC	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanT	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HGC_Lat_ChanT						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_Lat_ChanC	HCI_Lat_ChanC	Spacecraft Position, Latitude at timestamp HCI	Spacecraft position, latitude at timestamp. See Franz and Harper, PSS, 2002.	&#176;	-180.0	180.0	-180.0	180.0	-1.0e+31	Epoch_ChanC	F6.1	Pos_latitude	support_data						linear		position&gt;latitude											HCI_Lat_ChanC						
ASTRO	CDF_FLOAT	1	2:[80,47]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_CountRate_ChanT	H_CountRate_ChanT	H count rate channel T (IonTOF)	Ion Composition mode. Corrected for deadtime.	s^-1	0.001	1.0	0.0	4.29497e+09	-1.0e+31	Epoch_ChanT	F14.3	H rate chanT	support_data	spectrogram		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number_rate	H_ChanT_Energy_SLICE		H_ChanT_Energy_LABL				T			H_Flux_ChanT	CountRate		H				
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_CountRate_ChanR	H_CountRate_ChanR	H count rate channel R (HiTimeResProtons)	Ion Composition mode. Corrected for deadtime.	s^-1	0.001	1.0	0.0	4.29497e+09	-1.0e+31	Epoch_ChanR	F14.3	H rate chanR	support_data	spectrogram		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number_rate	H_ChanR_Energy_SLICE		H_ChanR_Energy_LABL				R			H_Flux_ChanR	CountRate		H				
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_CountRate_ChanP	H_CountRate_ChanP	H count rate channel P (HiResProtons)	Ion Composition mode. Corrected for deadtime.	s^-1	0.001	1.0	0.0	4.29497e+09	-1.0e+31	Epoch_ChanP	F14.3	H rate chanP	support_data	spectrogram		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number_rate	H_ChanP_Energy_SLICE		H_ChanP_Energy_LABL				P			H_Flux_ChanP	CountRate		H				
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	C_CountRate_ChanD	C_CountRate_ChanD	C count rate channel D (Ions2)	Ion Composition mode. Corrected for deadtime.	s^-1	0.001	1.0	0.0	4.29497e+09	-1.0e+31	Epoch_ChanD	F14.3	C rate chanD	support_data	spectrogram		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number_rate	C_ChanD_Energy_SLICE		C_ChanD_Energy_LABL				D			C_Flux_ChanD	CountRate		C				
ASTRO	CDF_CHAR	10	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	C_ChanD_Energy_LABL	C_ChanD_Energy_LABL	C_ChanD_Energy_LABL								Epoch_ChanD	A10	Energy_LABL	metadata			Look_Direction_80	Look_80_LABL				label	C_ChanD_Energy_SLICE										Energy_LABL						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	C_ChanD_Energy	C_ChanD_Energy	C_ChanD_Energy		keV	10.0	300000.0	1.0	300000.0	-1.0e+31	Epoch_ChanD	G10.2	Energy	support_data			Look_Direction_80			log		energy&gt;channel_incident							D	C_ChanD_Energy_DELTAMINUS	C_ChanD_Energy_DELTAPLUS		Energy						
ASTRO	CDF_FLOAT	1	1:[48]	F/T	OOOOO	psp_isois-epilo_l2-ic	C_ChanD_Energy_SLICE	C_ChanD_Energy	C_ChanD_Energy		keV	10.0	300000.0	1.0	300000.0	-1.0e+31	Epoch_ChanD	G10.2	Energy	support_data			Look_Direction_80			log	C_ChanD_Energy	energy&gt;channel_incident		arr_slice		true	0	1					Energy						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	C_ChanD_Energy_DELTAMINUS	C_ChanD_Energy_DELTAMINUS	C_ChanD_Energy_DELTAMINUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanD	F8.2	C ChanD Energy DELTAMINUS	support_data						log		uncertainty&gt;energy							D				Energy_DELTA_MINUS						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	C_ChanD_Energy_DELTAPLUS	C_ChanD_Energy_DELTAPLUS	C_ChanD_Energy_DELTAPLUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanD	F8.2	C ChanD Energy DELTAPLUS	support_data						log		uncertainty&gt;energy							D				Energy_DELTA_PLUS						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Fe_CountRate_ChanC	Fe_CountRate_ChanC	Fe count rate channel C (Ions1)	Ion Composition mode. Corrected for deadtime.	s^-1	0.001	1.0	0.0	4.29497e+09	-1.0e+31	Epoch_ChanC	F14.3	Fe rate chanC	support_data	spectrogram		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number_rate	Fe_ChanC_Energy_SLICE		Fe_ChanC_Energy_LABL				C			Fe_Flux_ChanC	CountRate		Fe				
ASTRO	CDF_CHAR	10	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Fe_ChanC_Energy_LABL	Fe_ChanC_Energy_LABL	Fe_ChanC_Energy_LABL								Epoch_ChanC	A10	Energy_LABL	metadata			Look_Direction_80	Look_80_LABL				label	Fe_ChanC_Energy_SLICE										Energy_LABL						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Fe_ChanC_Energy	Fe_ChanC_Energy	Fe_ChanC_Energy		keV	10.0	300000.0	1.0	300000.0	-1.0e+31	Epoch_ChanC	G10.2	Energy	support_data			Look_Direction_80			log		energy&gt;channel_incident							C	Fe_ChanC_Energy_DELTAMINUS	Fe_ChanC_Energy_DELTAPLUS		Energy						
ASTRO	CDF_FLOAT	1	1:[48]	F/T	OOOOO	psp_isois-epilo_l2-ic	Fe_ChanC_Energy_SLICE	Fe_ChanC_Energy	Fe_ChanC_Energy		keV	10.0	300000.0	1.0	300000.0	-1.0e+31	Epoch_ChanC	G10.2	Energy	support_data			Look_Direction_80			log	Fe_ChanC_Energy	energy&gt;channel_incident		arr_slice		true	0	1					Energy						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Fe_ChanC_Energy_DELTAMINUS	Fe_ChanC_Energy_DELTAMINUS	Fe_ChanC_Energy_DELTAMINUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanC	F8.2	Fe ChanC Energy DELTAMINUS	support_data						log		uncertainty&gt;energy							C				Energy_DELTA_MINUS						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	Fe_ChanC_Energy_DELTAPLUS	Fe_ChanC_Energy_DELTAPLUS	Fe_ChanC_Energy_DELTAPLUS		keV	0.1	100.0	0.0	60000.0	-1.0e+31	Epoch_ChanC	F8.2	Fe ChanC Energy DELTAPLUS	support_data						log		uncertainty&gt;energy							C				Energy_DELTA_PLUS						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_R_ChanC	HCI_R_ChanC	Spacecraft Position, Radial Distance at timestamp	Spacecraft position, radial distance at timestamp. See Franz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch_ChanC	F5.3	Pos_R	support_data						linear		position&gt;radial											HCI_R_ChanC	1.495978E11&gt;m					
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_R_ChanT	HCI_R_ChanT	Spacecraft Position, Radial Distance at timestamp	Spacecraft position, radial distance at timestamp. See Franz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch_ChanT	F5.3	Pos_R	support_data						linear		position&gt;radial											HCI_R_ChanT	1.495978E11&gt;m					
ASTRO	CDF_FLOAT	1	2:[80,3]	T/TT	OOOOO	psp_isois-epilo_l2-ic	RTN_ChanP	RTN_ChanP	RTN_ChanP	Flow direction (Unit Vector) for each direction bin. [R,T,N]		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch_ChanP	F6.3	Direction [R,T,N]	support_data			Look_Direction_80	Look_80_LABL		linear		position&gt;direction			label_dir_RTN								RTN_ChanP						
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	psp_isois-epilo_l2-ic	label_dir_RTN	label_dir_RTN	Label Direction RTN									A1	label dir RTN	metadata																			label_dir_RTN						
ASTRO	CDF_FLOAT	1	2:[80,3]	T/TT	OOOOO	psp_isois-epilo_l2-ic	RTN_ChanR	RTN_ChanR	RTN_ChanR	Flow direction (Unit Vector) for each direction bin. [R,T,N]		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch_ChanR	F6.3	Direction [R,T,N]	support_data			Look_Direction_80	Look_80_LABL		linear		position&gt;direction			label_dir_RTN								RTN_ChanR						
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He4_Flux_ChanC	He4_Flux_ChanC	[CDAWeb plots not supported] He4 flux channel C (Ions1)	Ion Composition mode.	cm!E-2!Nsr!E-1!Nsec!E-1!NkeV!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanC	F20.2	He4 flux chanC	data	no_plot		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number	He4_ChanC_Energy_SLICE		He4_ChanC_Energy_LABL				C	He4_Flux_ChanC_DELTA	He4_Flux_ChanC_DELTA		Flux		He4			PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_Flux_ChanP	H_Flux_ChanP	[CDAWeb plots not supported] H flux channel P (HiResProtons)	Ion Composition mode.	cm!E-2!Nsr!E-1!Nsec!E-1!NkeV!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanP	F20.2	H flux chanP	data	no_plot		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number	H_ChanP_Energy_SLICE		H_ChanP_Energy_LABL				P	H_Flux_ChanP_DELTA	H_Flux_ChanP_DELTA		Flux		H			PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_Flux_ChanR	H_Flux_ChanR	[CDAWeb plots not supported] H flux channel R (HiTimeResProtons)	Ion Composition mode.	cm!E-2!Nsr!E-1!Nsec!E-1!NkeV!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanR	F20.2	H flux chanR	data	no_plot		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number	H_ChanR_Energy_SLICE		H_ChanR_Energy_LABL				R	H_Flux_ChanR_DELTA	H_Flux_ChanR_DELTA		Flux		H			PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[80,47]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_Flux_ChanT	H_Flux_ChanT	[CDAWeb plots not supported] H flux channel T (IonTOF)	Ion Composition mode.	cm!E-2!Nsr!E-1!Nsec!E-1!N(keV/nuc)!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanT	F20.2	H flux chanT	data	no_plot		Look_Direction_80	Look_80_LABL		log		particle_flux&gt;differential_directional_number	H_ChanT_Energy_SLICE		H_ChanT_Energy_LABL				T	H_Flux_ChanT_DELTA	H_Flux_ChanT_DELTA		Flux		H			PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He4_Flux_ChanC_avg	He4_Flux_ChanC_avg	He4 flux channel C (Ions1) - averaged over all look direction	Ion Composition mode.	cm!E-2!Nsr!E-1!Nsec!E-1!NkeV!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanC	F20.2	He4 flux chanC_avg	data	spectrogram		He4_ChanC_Energy_SLICE	He4_ChanC_Energy_LABL		log	He4_Flux_ChanC	particle_flux&gt;differential_directional_number		spdf_3d_to_2d_avg_over_col		true			C	He4_Flux_ChanC_DELTA	He4_Flux_ChanC_DELTA				He4			PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_Flux_ChanP_avg	H_Flux_ChanP_avg	H flux channel P (HiResProtons) - averaged over all look direction	Ion Composition mode.	cm!E-2!Nsr!E-1!Nsec!E-1!NkeV!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanP	F20.2	H flux chanP_avg	data	spectrogram		H_ChanP_Energy_SLICE	H_ChanP_Energy_LABL		log	H_Flux_ChanP	particle_flux&gt;differential_directional_number		spdf_3d_to_2d_avg_over_col		true			p	H_Flux_ChanP_DELTA	H_Flux_ChanP_DELTA								
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_Flux_ChanR_avg	H_Flux_ChanR_avg	H flux channel R (HiResProtons) - averaged over all look direction	Ion Composition mode.	cm!E-2!Nsr!E-1!Nsec!E-1!NkeV!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanR	F20.2	H flux chanR_avg	data	spectrogram		H_ChanR_Energy_SLICE	H_ChanR_Energy_LABL		log	H_Flux_ChanR	particle_flux&gt;differential_directional_number		spdf_3d_to_2d_avg_over_col		true			r	H_Flux_ChanR_DELTA	H_Flux_ChanR_DELTA								
ASTRO	CDF_FLOAT	1	2:[80,47]	T/TT	OOOOO	psp_isois-epilo_l2-ic	H_Flux_ChanT_avg	H_Flux_ChanT_avg	H flux channel T (IonTOF) - averaged over all look direction	Ion Composition mode.	cm!E-2!Nsr!E-1!Nsec!E-1!N(keV/nuc)!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanT	F20.2	H flux chanT_avg	data	spectrogram		H_ChanT_Energy_SLICE	H_ChanT_Energy_LABL		log	H_Flux_ChanT	particle_flux&gt;differential_directional_number		spdf_3d_to_2d_avg_over_col		true			T	H_Flux_ChanT_DELTA	H_Flux_ChanT_DELTA				H			PRIMARY_VAR,SUMMARY	
ASTRO	CDF_FLOAT	1	2:[80,48]	T/TT	OOOOO	psp_isois-epilo_l2-ic	He4_Flux_ChanC_DELTA	He4_Flux_ChanC_DELTA	He4_Flux_ChanC_DELTA	Based on a combination of rate scaler compression and Poisson statistics. One sigma.	cm!E-2!Nsr!E-1!Nsec!E-1!NkeV!E-1!N	0.0	100.0	0.0	1.0e+17	-1.0e+31	Epoch_ChanC	F20.2	He4 unc. chanC	support_data	spectrogram		Look_Direction_80	Look_80_LABL		log		uncertainty&gt;particle_flux	He4_ChanC_Energy_SLICE		He4_ChanC_Energy_LABL				C				Flux_DELTA						
ASTRO	CDF_FLOAT	1	2:[80,3]	T/TT	OOOOO	psp_isois-epilo_l2-ic	RTN_ChanT	RTN_ChanT	RTN_ChanT	Flow direction (Unit Vector) for each direction bin. [R,T,N]		-1.0	1.0	-1.0	1.0	-1.0e+31	Epoch_ChanT	F6.3	Direction [R,T,N]	support_data			Look_Direction_80	Look_80_LABL		linear		position&gt;direction			label_dir_RTN								RTN_ChanT						
ASTRO	CDF_FLOAT	1	0:[]	T/	OOOOO	psp_isois-epilo_l2-ic	HCI_R_ChanD	HCI_R_ChanD	Spacecraft Position, Radial Distance at timestamp	Spacecraft position, radial distance at timestamp. See Franz and Harper, PSS, 2002.	ua	0.04	1.03	0.04	1.03	-1.0e+31	Epoch_ChanD	F5.3	Pos_R	support_data						linear		position&gt;radial											HCI_R_ChanD	1.495978E11&gt;m					
