ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_REAL4	1	1:[17]	T/T	OOOOO	solo_l2_epd-ept-asun-hcad	Electron_Rate	Electron Count Rate	Particle count rate in foil channel	Affected by contamination from ions with energies ~ 500 keV	support_data		counts / s										EPOCH	Electron_Bins_Low_Energy		time_series	G10.4	Electron Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-ept-asun-hcad	Electron_Bins_Low_Energy	Electron Bins Low Energy	Lowest energy of each bin for electron flux		support_data		MeV			1.602e-13&gt;J											G10.4		Electron_Bins_Text												log						Electron_Bins_Width	
ASTRO	CDF_REAL4	1	1:[17]	F/T	OOOOO	solo_l2_epd-ept-asun-hcad	Electron_Bins_Width	Electron Bins Width	Width of each energy bin for electron flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[17]	F/T	OOOOO	solo_l2_epd-ept-asun-hcad	Electron_Bins_Text	Electron Bins Text	Text description of each energy bin for electron flux		metadata																A25																					
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-hcad	EPOCH_1	Epoch 1	Nanoseconds since J2000		support_data		nanoseconds				60 seconds											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000				
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-hcad	EPOCH_2	Epoch 2	Nanoseconds since J2000		support_data		nanoseconds				1 hour											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000				
ASTRO	CDF_REAL4	1	1:[3]	T/T	OOOOO	solo_l2_epd-ept-asun-hcad	RTN	Flow direction RTN	Particle flow direction (unit vector) in RTN coordinates		support_data												EPOCH_1				F6.3		RTN_Labels									-1.0e+31	1.0	-1.0	linear		1.0	-1.0				
ASTRO	CDF_REAL4	1	1:[3]	F/T	OOOOO	solo_l2_epd-ept-asun-hcad	XYZ	Flow direction XYZ	Particle flow direction (unit vector) in spacecraft XYZ coordinates		support_data																F6.3		XYZ_Labels												linear							
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-hcad	HCI_R	S/C Radial Distance	Spacecraft radial distance from the Sun		support_data		ua			1.495978E11&gt;m							EPOCH_2				F6.3	r										-1.0e+31	1.2	0.0	linear		1.2	0.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-hcad	HCI_Lat	S/C Latitude	Spacecraft heliocentric latitude (HCI)		support_data		&#176;										EPOCH_2				F6.3	Latitude										-1.0e+31	90.0	-90.0	linear		90.0	-90.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-hcad	HCI_Lon	S/C Longitude	Spacecraft heliocentric longitude (HCI)		support_data		&#176;										EPOCH_2				F6.3	Longitude										-1.0e+31	360.0	0.0	linear		360.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-hcad	QUALITY_FLAG	Quality flag	Data quality flag	0:Bad, 1:Known problems, 2:Survey data, 3:Good, 4:Excellent	support_data												EPOCH				I	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-hcad	QUALITY_BITMASK	Quality bitmask	Computer readable quality parameter	0x1: Bad value, 0x2: Close mode, 0x4: High flux mode	support_data												EPOCH				Z4	Quality bitmask										65535	32767	0	linear		32767	0				
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-ept-asun-hcad	RTN_Labels	RTN Labels	Labels for vector components in RTN coordinates		metadata																A1																					
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-ept-asun-hcad	XYZ_Labels	Spacecraft XYZ Labels	Labels for vector components in spacecraft XYZ coordinates		metadata																A1																					
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	EPOCH	Epoch	Nanoseconds since J2000	Start of acquisition interval. Variable cadence: 30 s in far mode, 5 s in close mode	support_data		nanoseconds				5 seconds, 30 seconds											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	DELTA_EPOCH	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH				I	Delta epoch										4294967295										
ASTRO	CDF_REAL4	1	1:[64]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Ion_Flux	Ion Flux	Particle flux in magnet channel	Detector response can be different for different ion species. The calibrated intensity has been obtained using the response for Hydrogen.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Ion_Bins_Low_Energy		time_series	G10.4	Ion Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Ion_Uncertainty	Ion_Uncertainty	
ASTRO	CDF_REAL4	1	1:[64]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Ion_Uncertainty	Ion Flux Uncertainty	Uncertainty in ion flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Ion_Bins_Low_Energy		time_series	G10.4	Ion Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[64]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Ion_Rate	Ion Count Rate	Particle count rate in magnet channel		support_data		counts / s										EPOCH	Ion_Bins_Low_Energy		time_series	G10.4	Ion Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[64]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Ion_Bins_Low_Energy	Ion Bins Low Energy	Lowest energy of each bin for ion flux		support_data		MeV			1.602e-13&gt;J											G10.4		Ion_Bins_Text												log						Ion_Bins_Width	
ASTRO	CDF_REAL4	1	1:[64]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Ion_Bins_Width	Ion Bins Width	Width of each energy bin for ion flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[64]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Ion_Bins_Text	Ion Bins Text	Text description of each energy bin for ion flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Alpha_Flux	Alpha Flux	High energy particle flux in magnet channel	In this high energy range, protons can penetrate the detector and are rejected by the anti-coincidence filter. Thus, they are not counted in this product. Heavier ion species are present. Intensity is calibrated using the detector response for Helium-4.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Alpha_Bins_Low_Energy		time_series	G10.4	Alpha Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Alpha_Uncertainty	Alpha_Uncertainty	
ASTRO	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Alpha_Uncertainty	Alpha Flux Uncertainty	Uncertainty in alpha flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Alpha_Bins_Low_Energy		time_series	G10.4	Alpha Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[8]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Alpha_Rate	Alpha Count Rate	High energy particle count rate in magnet channel		support_data		counts / s										EPOCH	Alpha_Bins_Low_Energy		time_series	G10.4	Alpha Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Alpha_Bins_Low_Energy	Alpha Bins Low Energy	Lowest energy of each bin for alpha flux		support_data		MeV			1.602e-13&gt;J											G10.4		Alpha_Bins_Text												log						Alpha_Bins_Width	
ASTRO	CDF_REAL4	1	1:[8]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Alpha_Bins_Width	Alpha Bins Width	Width of each energy bin for alpha flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[8]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Alpha_Bins_Text	Alpha Bins Text	Text description of each energy bin for alpha flux		metadata																A25																					
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	EPOCH_1	Epoch 1	Nanoseconds since J2000	Start of acquisition interval. Variable cadence: 300 s in far mode, 60 s in close mode	support_data		nanoseconds				1 minute, 5 minutes											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH_1	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	DELTA_EPOCH_1	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH_1				I	Delta epoch										4294967295										
ASTRO	CDF_REAL4	1	1:[34]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Electron_Flux	Electron Flux	Particle flux in foil channel	Ions with energies around 500 keV can penetrate the foil and give a signal in the electron channel. In the presence of high ion flux, there could be a considerable contamination from ions in this product.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1	Electron_Bins_Low_Energy		time_series	G10.4	Electron Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Electron_Uncertainty	Electron_Uncertainty	
ASTRO	CDF_REAL4	1	1:[34]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Electron_Uncertainty	Electron Flux Uncertainty	Uncertainty in electron flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH_1	Electron_Bins_Low_Energy		time_series	G10.4	Electron Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[34]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	Electron_Rate	Electron Count Rate	Particle count rate in foil channel	Affected by contamination from ions with energies ~ 500 keV	support_data		counts / s										EPOCH_1	Electron_Bins_Low_Energy		time_series	G10.4	Electron Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[34]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Electron_Bins_Low_Energy	Electron Bins Low Energy	Lowest energy of each bin for electron flux		support_data		MeV			1.602e-13&gt;J											G10.4		Electron_Bins_Text												log						Electron_Bins_Width	
ASTRO	CDF_REAL4	1	1:[34]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Electron_Bins_Width	Electron Bins Width	Width of each energy bin for electron flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[34]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	Electron_Bins_Text	Electron Bins Text	Text description of each energy bin for electron flux		metadata																A25																					
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	EPOCH_2	Epoch 2	Nanoseconds since J2000		support_data		nanoseconds				60 seconds											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000				
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	EPOCH_3	Epoch 3	Nanoseconds since J2000		support_data		nanoseconds				3600 seconds											Time										9999-12-31T23:59:59.999999999	2020-06-15T00:00:00.000000000	2020-06-14T00:00:00.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000				
ASTRO	CDF_REAL4	1	1:[3]	T/T	OOOOO	solo_l2_epd-ept-asun-rates	RTN	Flow direction RTN	Particle flow direction (unit vector) in RTN coordinates		support_data												EPOCH_2				F6.3		RTN_Labels									-1.0e+31	1.0	-1.0	linear		1.0	-1.0				
ASTRO	CDF_REAL4	1	1:[3]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	XYZ	Flow direction XYZ	Particle flow direction (unit vector) in spacecraft XYZ coordinates		support_data																F6.3		XYZ_Labels												linear							
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	HCI_R	S/C Radial Distance	Spacecraft radial distance from the Sun		support_data		ua			1.495978E11&gt;m							EPOCH_3				F6.3	r										-1.0e+31	1.2	0.0	linear		1.2	0.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	HCI_Lat	S/C Latitude	Spacecraft heliocentric latitude (HCI)		support_data		&#176;										EPOCH_3				F6.3	Latitude										-1.0e+31	90.0	-90.0	linear		90.0	-90.0				
ASTRO	CDF_REAL4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	HCI_Lon	S/C Longitude	Spacecraft heliocentric longitude (HCI)		support_data		&#176;										EPOCH_3				F6.3	Longitude										-1.0e+31	360.0	0.0	linear		360.0	0.0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	QUALITY_FLAG	Quality flag	Data quality flag	0:Bad, 1:Known problems, 2:Survey data, 3:Good, 4:Excellent	support_data												EPOCH				I	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	QUALITY_BITMASK	Quality bitmask	Computer readable quality parameter	0x1: Bad value, 0x2: Close mode, 0x4: High flux mode	support_data												EPOCH				Z4	Quality bitmask										65535	32767	0	linear		32767	0				
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	QUALITY_FLAG_1	Quality flag 1	Data quality flag	0:Bad, 1:Known problems, 2:Survey data, 3:Good, 4:Excellent	support_data												EPOCH_1				I	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-ept-asun-rates	QUALITY_BITMASK_1	Quality bitmask 1	Computer readable quality parameter	0x1: Bad value, 0x2: Close mode, 0x4: High flux mode	support_data												EPOCH_1				Z4	Quality bitmask										65535	32767	0	linear		32767	0				
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	RTN_Labels	RTN Labels	Labels for vector components in RTN coordinates		metadata																A1																					
ASTRO	CDF_CHAR	1	1:[3]	F/T	OOOOO	solo_l2_epd-ept-asun-rates	XYZ_Labels	Spacecraft XYZ Labels	Labels for vector components in spacecraft XYZ coordinates		metadata																A1																					
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-ept-north-burst-ele-close	EPOCH	Epoch	Nanoseconds since J2000	Start of acquisition interval.	support_data		nanoseconds				1 second											Time										9999-12-31T23:59:59.999999999	2020-06-15T12:37:28.000000000	2020-06-15T12:22:28.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-north-burst-ele-close	DELTA_EPOCH	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH				I	Delta epoch										4294967295										
ASTRO	CDF_REAL4	1	1:[34]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ele-close	Electron_Flux	Electron Flux	Particle flux in foil channel	Ions with energies around 500 keV can penetrate the foil and give a signal in the electron channel. In the presence of high ion flux, there could be a considerable contamination from ions in this product.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Electron_Bins_Low_Energy		time_series	G10.4	Electron Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Electron_Uncertainty	Electron_Uncertainty	
ASTRO	CDF_REAL4	1	1:[34]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ele-close	Electron_Uncertainty	Electron Flux Uncertainty	Uncertainty in electron flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Electron_Bins_Low_Energy		time_series	G10.4	Electron Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[34]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ele-close	Electron_Rate	Electron Count Rate	Particle count rate in foil channel	Affected by contamination from ions with energies ~ 500 keV	support_data		counts / s										EPOCH	Electron_Bins_Low_Energy		time_series	G10.4	Electron Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[34]	F/T	OOOOO	solo_l2_epd-ept-north-burst-ele-close	Electron_Bins_Low_Energy	Electron Bins Low Energy	Lowest energy of each bin for electron flux		support_data		MeV			1.602e-13&gt;J											G10.4		Electron_Bins_Text												log						Electron_Bins_Width	
ASTRO	CDF_REAL4	1	1:[34]	F/T	OOOOO	solo_l2_epd-ept-north-burst-ele-close	Electron_Bins_Width	Electron Bins Width	Width of each energy bin for electron flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[34]	F/T	OOOOO	solo_l2_epd-ept-north-burst-ele-close	Electron_Bins_Text	Electron Bins Text	Text description of each energy bin for electron flux		metadata																A25																					
ASTRO	CDF_UINT1	1	0:[]	T/	OOOOO	solo_l2_epd-ept-north-burst-ele-close	QUALITY_FLAG	Quality flag	Data quality flag	0:Bad, 1:Known problems, 2:Survey data, 3:Good, 4:Excellent	support_data												EPOCH				I	Quality flag										255	4	0	linear		4	0				
ASTRO	CDF_UINT2	1	0:[]	T/	OOOOO	solo_l2_epd-ept-north-burst-ele-close	QUALITY_BITMASK	Quality bitmask	Computer readable quality parameter	0x1: Bad value, 0x2: Close mode, 0x4: High flux mode	support_data												EPOCH				Z4	Quality bitmask										65535	32767	0	linear		32767	0				
ASTRO	cdf_metadata_type	character_num	dimension	cdf_variable_type	OOOOO	data_product_name	parameter_key	fieldnam	catdesc	var_notes	var_type	ucd	units	unit_ptr	detector	si_conversion	cadence	resolution	acc_time	time_base	time_scale	integration_time	depend_0	depend_1	depend_2	display_type	format	lablaxis	labl_ptr_1	label	coordinate_system	frame_origin	frame_velocity	reference_position	representation_1	representation_2	tensor_order	fillval	scalemax	scalemin	scaletyp	scaletype	validmax	validmin	bin_location	delta_minus_var	delta_plus_var	monoton
ASTRO	CDF_TT2000	1	0:[]	T/	OOOOO	solo_l2_epd-ept-north-burst-ion	EPOCH	Epoch	Nanoseconds since J2000	Start of acquisition interval.	support_data		nanoseconds				1 second											Time										9999-12-31T23:59:59.999999999	2020-06-15T12:37:28.000000000	2020-06-15T12:22:28.000000000	linear		2050-01-01T00:00:00.000000000	2000-01-01T00:00:00.000000000			DELTA_EPOCH	
ASTRO	CDF_UINT4	1	0:[]	T/	OOOOO	solo_l2_epd-ept-north-burst-ion	DELTA_EPOCH	Delta epoch	Accumulation period in seconds		support_data		s										EPOCH				I	Delta epoch										4294967295										
ASTRO	CDF_REAL4	1	1:[64]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Ion_Flux	Ion Flux	Particle flux in magnet channel	Detector response can be different for different ion species. The calibrated intensity has been obtained using the response for Hydrogen.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Ion_Bins_Low_Energy		time_series	G10.4	Ion Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Ion_Uncertainty	Ion_Uncertainty	
ASTRO	CDF_REAL4	1	1:[64]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Ion_Uncertainty	Ion Flux Uncertainty	Uncertainty in ion flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Ion_Bins_Low_Energy		time_series	G10.4	Ion Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[64]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Ion_Rate	Ion Count Rate	Particle count rate in magnet channel		support_data		counts / s										EPOCH	Ion_Bins_Low_Energy		time_series	G10.4	Ion Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[64]	F/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Ion_Bins_Low_Energy	Ion Bins Low Energy	Lowest energy of each bin for ion flux		support_data		MeV			1.602e-13&gt;J											G10.4		Ion_Bins_Text												log						Ion_Bins_Width	
ASTRO	CDF_REAL4	1	1:[64]	F/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Ion_Bins_Width	Ion Bins Width	Width of each energy bin for ion flux		support_data		MeV			1.602e-13&gt;J											G10.4																					
ASTRO	CDF_CHAR	25	1:[64]	F/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Ion_Bins_Text	Ion Bins Text	Text description of each energy bin for ion flux		metadata																A25																					
ASTRO	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Alpha_Flux	Alpha Flux	High energy particle flux in magnet channel	In this high energy range, protons can penetrate the detector and are rejected by the anti-coincidence filter. Thus, they are not counted in this product. Heavier ion species are present. Intensity is calibrated using the detector response for Helium-4.	data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Alpha_Bins_Low_Energy		time_series	G10.4	Alpha Flux										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0		Alpha_Uncertainty	Alpha_Uncertainty	
ASTRO	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Alpha_Uncertainty	Alpha Flux Uncertainty	Uncertainty in alpha flux		support_data		particles / (s cm^2 sr MeV)			6.2415e16&gt;particles/(s m^2 sr J)							EPOCH	Alpha_Bins_Low_Energy		time_series	G10.4	Alpha Flux Sigma										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
ASTRO	CDF_REAL4	1	1:[16]	T/T	OOOOO	solo_l2_epd-ept-north-burst-ion	Alpha_Rate	Alpha Count Rate	High energy particle count rate in magnet channel		support_data		counts / s										EPOCH	Alpha_Bins_Low_Energy		time_series	G10.4	Alpha Count Rate										-1.0e+31	1.0e+08	0.01	log		1.0e+20	0.0				
